source_doc_name,item,condition,full_sentence_text,bpe_token_index,bpe_token_id,bpe_token_str,log_prob_gpt2,surprisal_bits_gpt2
subject_pg_full,36,plusF_minusG1_minusG2,The teacher read who the report on the field trip was meant to praise the quiet student today.,15,N/A,quiet,-13.85308400,19.98577559
subject_pg_full,36,plusF_minusG1_minusG2,The teacher read who the report on the field trip was meant to praise the quiet student today.,16,N/A,student,-6.16169300,8.88944393
subject_pg_full,36,plusF_minusG1_minusG2,The teacher read who the report on the field trip was meant to praise the quiet student today.,17,N/A,today,-14.61480500,21.08470670
subject_pg_full,36,plusF_minusG1_minusG2,The teacher read who the report on the field trip was meant to praise the quiet student today.,18,N/A,.,-9.83893300,14.19457985
subject_pg_full,36,minusF_plusG1_plusG2,The teacher read that the report on was meant to praise today.,0,N/A,The,-4.72930100,6.82293910
subject_pg_full,36,minusF_plusG1_plusG2,The teacher read that the report on was meant to praise today.,1,N/A,teacher,-13.67759900,19.73260425
subject_pg_full,36,minusF_plusG1_plusG2,The teacher read that the report on was meant to praise today.,2,N/A,read,-12.94565300,18.67662938
subject_pg_full,36,minusF_plusG1_plusG2,The teacher read that the report on was meant to praise today.,3,N/A,that,-7.88755900,11.37934225
subject_pg_full,36,minusF_plusG1_plusG2,The teacher read that the report on was meant to praise today.,4,N/A,the,-2.69870200,3.89340399
subject_pg_full,36,minusF_plusG1_plusG2,The teacher read that the report on was meant to praise today.,5,N/A,report,-8.74794000,12.62060966
subject_pg_full,36,minusF_plusG1_plusG2,The teacher read that the report on was meant to praise today.,6,N/A,on,-5.14684300,7.42532487
subject_pg_full,36,minusF_plusG1_plusG2,The teacher read that the report on was meant to praise today.,7,N/A,was,-14.77536100,21.31634004
subject_pg_full,36,minusF_plusG1_plusG2,The teacher read that the report on was meant to praise today.,8,N/A,meant,-8.79849800,12.69354943
subject_pg_full,36,minusF_plusG1_plusG2,The teacher read that the report on was meant to praise today.,9,N/A,to,-0.39768200,0.57373385
subject_pg_full,36,minusF_plusG1_plusG2,The teacher read that the report on was meant to praise today.,10,N/A,praise,-12.45273800,17.96550336
subject_pg_full,36,minusF_plusG1_plusG2,The teacher read that the report on was meant to praise today.,11,N/A,today,-14.32805400,20.67101245
subject_pg_full,36,minusF_plusG1_plusG2,The teacher read that the report on was meant to praise today.,12,N/A,.,-15.20834600,21.94100535
subject_pg_full,36,minusF_plusG1_minusG2,The teacher read that the report on was meant to praise the quiet student today.,0,N/A,The,-4.72930100,6.82293910
subject_pg_full,36,minusF_plusG1_minusG2,The teacher read that the report on was meant to praise the quiet student today.,1,N/A,teacher,-13.67759900,19.73260425
subject_pg_full,36,minusF_plusG1_minusG2,The teacher read that the report on was meant to praise the quiet student today.,2,N/A,read,-12.94565300,18.67662938
subject_pg_full,36,minusF_plusG1_minusG2,The teacher read that the report on was meant to praise the quiet student today.,3,N/A,that,-7.88755900,11.37934225
subject_pg_full,36,minusF_plusG1_minusG2,The teacher read that the report on was meant to praise the quiet student today.,4,N/A,the,-2.69870200,3.89340399
subject_pg_full,36,minusF_plusG1_minusG2,The teacher read that the report on was meant to praise the quiet student today.,5,N/A,report,-8.74794000,12.62060966
subject_pg_full,36,minusF_plusG1_minusG2,The teacher read that the report on was meant to praise the quiet student today.,6,N/A,on,-5.14684300,7.42532487
subject_pg_full,36,minusF_plusG1_minusG2,The teacher read that the report on was meant to praise the quiet student today.,7,N/A,was,-14.77536100,21.31634004
subject_pg_full,36,minusF_plusG1_minusG2,The teacher read that the report on was meant to praise the quiet student today.,8,N/A,meant,-8.79849800,12.69354943
subject_pg_full,36,minusF_plusG1_minusG2,The teacher read that the report on was meant to praise the quiet student today.,9,N/A,to,-0.39768200,0.57373385
subject_pg_full,36,minusF_plusG1_minusG2,The teacher read that the report on was meant to praise the quiet student today.,10,N/A,praise,-12.45273800,17.96550336
subject_pg_full,36,minusF_plusG1_minusG2,The teacher read that the report on was meant to praise the quiet student today.,11,N/A,the,-1.65500600,2.38766895
subject_pg_full,36,minusF_plusG1_minusG2,The teacher read that the report on was meant to praise the quiet student today.,12,N/A,quiet,-14.63997600,21.12102077
subject_pg_full,36,minusF_plusG1_minusG2,The teacher read that the report on was meant to praise the quiet student today.,13,N/A,student,-7.62829500,11.00530337
subject_pg_full,36,minusF_plusG1_minusG2,The teacher read that the report on was meant to praise the quiet student today.,14,N/A,today,-14.56136800,21.00761340
subject_pg_full,36,minusF_plusG1_minusG2,The teacher read that the report on was meant to praise the quiet student today.,15,N/A,.,-10.45404000,15.08199167
subject_pg_full,36,minusF_minusG1_plusG2,The teacher read that the report on the field trip was meant to praise today.,0,N/A,The,-4.72930100,6.82293910
subject_pg_full,36,minusF_minusG1_plusG2,The teacher read that the report on the field trip was meant to praise today.,1,N/A,teacher,-13.67759900,19.73260425
subject_pg_full,36,minusF_minusG1_plusG2,The teacher read that the report on the field trip was meant to praise today.,2,N/A,read,-12.94565300,18.67662938
subject_pg_full,36,minusF_minusG1_plusG2,The teacher read that the report on the field trip was meant to praise today.,3,N/A,that,-7.88755900,11.37934225
subject_pg_full,36,minusF_minusG1_plusG2,The teacher read that the report on the field trip was meant to praise today.,4,N/A,the,-2.69870200,3.89340399
subject_pg_full,36,minusF_minusG1_plusG2,The teacher read that the report on the field trip was meant to praise today.,5,N/A,report,-8.74794000,12.62060966
subject_pg_full,36,minusF_minusG1_plusG2,The teacher read that the report on the field trip was meant to praise today.,6,N/A,on,-5.14684300,7.42532487
subject_pg_full,36,minusF_minusG1_plusG2,The teacher read that the report on the field trip was meant to praise today.,7,N/A,the,-1.74047400,2.51097321
subject_pg_full,36,minusF_minusG1_plusG2,The teacher read that the report on the field trip was meant to praise today.,8,N/A,field,-11.91432100,17.18873182
subject_pg_full,36,minusF_minusG1_plusG2,The teacher read that the report on the field trip was meant to praise today.,9,N/A,trip,-6.21479200,8.96604960
subject_pg_full,36,minusF_minusG1_plusG2,The teacher read that the report on the field trip was meant to praise today.,10,N/A,was,-1.92114800,2.77163069
subject_pg_full,36,minusF_minusG1_plusG2,The teacher read that the report on the field trip was meant to praise today.,11,N/A,meant,-8.34789500,12.04346672
subject_pg_full,36,minusF_minusG1_plusG2,The teacher read that the report on the field trip was meant to praise today.,12,N/A,to,-0.36223700,0.52259752
subject_pg_full,36,minusF_minusG1_plusG2,The teacher read that the report on the field trip was meant to praise today.,13,N/A,praise,-12.26899300,17.70041536
subject_pg_full,36,minusF_minusG1_plusG2,The teacher read that the report on the field trip was meant to praise today.,14,N/A,today,-14.80163200,21.35424108
subject_pg_full,36,minusF_minusG1_plusG2,The teacher read that the report on the field trip was meant to praise today.,15,N/A,.,-16.03516400,23.13385158
subject_pg_full,36,minusF_minusG1_minusG2,The teacher read that the report on the field trip was meant to praise the quiet student today.,0,N/A,The,-4.72930100,6.82293910
subject_pg_full,36,minusF_minusG1_minusG2,The teacher read that the report on the field trip was meant to praise the quiet student today.,1,N/A,teacher,-13.67759900,19.73260425
subject_pg_full,36,minusF_minusG1_minusG2,The teacher read that the report on the field trip was meant to praise the quiet student today.,2,N/A,read,-12.94565300,18.67662938
subject_pg_full,36,minusF_minusG1_minusG2,The teacher read that the report on the field trip was meant to praise the quiet student today.,3,N/A,that,-7.88755900,11.37934225
subject_pg_full,36,minusF_minusG1_minusG2,The teacher read that the report on the field trip was meant to praise the quiet student today.,4,N/A,the,-2.69870200,3.89340399
subject_pg_full,36,minusF_minusG1_minusG2,The teacher read that the report on the field trip was meant to praise the quiet student today.,5,N/A,report,-8.74794000,12.62060966
subject_pg_full,36,minusF_minusG1_minusG2,The teacher read that the report on the field trip was meant to praise the quiet student today.,6,N/A,on,-5.14684300,7.42532487
subject_pg_full,36,minusF_minusG1_minusG2,The teacher read that the report on the field trip was meant to praise the quiet student today.,7,N/A,the,-1.74047400,2.51097321
subject_pg_full,36,minusF_minusG1_minusG2,The teacher read that the report on the field trip was meant to praise the quiet student today.,8,N/A,field,-11.91432100,17.18873182
subject_pg_full,36,minusF_minusG1_minusG2,The teacher read that the report on the field trip was meant to praise the quiet student today.,9,N/A,trip,-6.21479200,8.96604960
subject_pg_full,36,minusF_minusG1_minusG2,The teacher read that the report on the field trip was meant to praise the quiet student today.,10,N/A,was,-1.92114800,2.77163069
subject_pg_full,36,minusF_minusG1_minusG2,The teacher read that the report on the field trip was meant to praise the quiet student today.,11,N/A,meant,-8.34789500,12.04346672
subject_pg_full,36,minusF_minusG1_minusG2,The teacher read that the report on the field trip was meant to praise the quiet student today.,12,N/A,to,-0.36223700,0.52259752
subject_pg_full,36,minusF_minusG1_minusG2,The teacher read that the report on the field trip was meant to praise the quiet student today.,13,N/A,praise,-12.26899300,17.70041536
subject_pg_full,36,minusF_minusG1_minusG2,The teacher read that the report on the field trip was meant to praise the quiet student today.,14,N/A,the,-1.39728700,2.01585903
subject_pg_full,36,minusF_minusG1_minusG2,The teacher read that the report on the field trip was meant to praise the quiet student today.,15,N/A,quiet,-14.91211500,21.51363436
subject_pg_full,36,minusF_minusG1_minusG2,The teacher read that the report on the field trip was meant to praise the quiet student today.,16,N/A,student,-8.12866200,11.72718036
subject_pg_full,36,minusF_minusG1_minusG2,The teacher read that the report on the field trip was meant to praise the quiet student today.,17,N/A,today,-15.38712000,22.19892172
subject_pg_full,36,minusF_minusG1_minusG2,The teacher read that the report on the field trip was meant to praise the quiet student today.,18,N/A,.,-10.80801600,15.59267109
subject_pg_full,37,plusF_plusG1_plusG2,The historian saw who the painting of had captured perfectly.,0,N/A,The,-4.72930100,6.82293910
subject_pg_full,37,plusF_plusG1_plusG2,The historian saw who the painting of had captured perfectly.,1,N/A,historian,-14.77990600,21.32289709
subject_pg_full,37,plusF_plusG1_plusG2,The historian saw who the painting of had captured perfectly.,2,N/A,saw,-12.32125000,17.77580627
subject_pg_full,37,plusF_plusG1_plusG2,The historian saw who the painting of had captured perfectly.,3,N/A,who,-12.30965300,17.75907534
subject_pg_full,37,plusF_plusG1_plusG2,The historian saw who the painting of had captured perfectly.,4,N/A,the,-4.16463900,6.00830403
subject_pg_full,37,plusF_plusG1_plusG2,The historian saw who the painting of had captured perfectly.,5,N/A,painting,-14.66828700,21.16186491
subject_pg_full,37,plusF_plusG1_plusG2,The historian saw who the painting of had captured perfectly.,6,N/A,of,-4.82311200,6.95827976
subject_pg_full,37,plusF_plusG1_plusG2,The historian saw who the painting of had captured perfectly.,7,N/A,had,-17.86575500,25.77483614
subject_pg_full,37,plusF_plusG1_plusG2,The historian saw who the painting of had captured perfectly.,8,N/A,captured,-14.01364300,20.21741326
subject_pg_full,37,plusF_plusG1_plusG2,The historian saw who the painting of had captured perfectly.,9,N/A,perfectly,-16.80067800,24.23825483
subject_pg_full,37,plusF_plusG1_plusG2,The historian saw who the painting of had captured perfectly.,10,N/A,.,-12.60528400,18.18558072
subject_pg_full,37,plusF_plusG1_minusG2,The historian saw who the painting of had captured the queen perfectly.,0,N/A,The,-4.72930100,6.82293910
subject_pg_full,37,plusF_plusG1_minusG2,The historian saw who the painting of had captured the queen perfectly.,1,N/A,historian,-14.77990600,21.32289709
subject_pg_full,37,plusF_plusG1_minusG2,The historian saw who the painting of had captured the queen perfectly.,2,N/A,saw,-12.32125000,17.77580627
subject_pg_full,37,plusF_plusG1_minusG2,The historian saw who the painting of had captured the queen perfectly.,3,N/A,who,-12.30965300,17.75907534
subject_pg_full,37,plusF_plusG1_minusG2,The historian saw who the painting of had captured the queen perfectly.,4,N/A,the,-4.16463900,6.00830403
subject_pg_full,37,plusF_plusG1_minusG2,The historian saw who the painting of had captured the queen perfectly.,5,N/A,painting,-14.66828700,21.16186491
subject_pg_full,37,plusF_plusG1_minusG2,The historian saw who the painting of had captured the queen perfectly.,6,N/A,of,-4.82311200,6.95827976
subject_pg_full,37,plusF_plusG1_minusG2,The historian saw who the painting of had captured the queen perfectly.,7,N/A,had,-17.86575500,25.77483614
subject_pg_full,37,plusF_plusG1_minusG2,The historian saw who the painting of had captured the queen perfectly.,8,N/A,captured,-14.01364300,20.21741326
subject_pg_full,37,plusF_plusG1_minusG2,The historian saw who the painting of had captured the queen perfectly.,9,N/A,the,-1.11436400,1.60768742
subject_pg_full,37,plusF_plusG1_minusG2,The historian saw who the painting of had captured the queen perfectly.,10,N/A,queen,-14.21868100,20.51322057
subject_pg_full,37,plusF_plusG1_minusG2,The historian saw who the painting of had captured the queen perfectly.,11,N/A,perfectly,-14.19012500,20.47202297
subject_pg_full,37,plusF_plusG1_minusG2,The historian saw who the painting of had captured the queen perfectly.,12,N/A,.,-10.45934500,15.08964516
subject_pg_full,37,plusF_minusG1_plusG2,The historian saw who the painting of the king had captured perfectly.,0,N/A,The,-4.72930100,6.82293910
subject_pg_full,37,plusF_minusG1_plusG2,The historian saw who the painting of the king had captured perfectly.,1,N/A,historian,-14.77990600,21.32289709
subject_pg_full,37,plusF_minusG1_plusG2,The historian saw who the painting of the king had captured perfectly.,2,N/A,saw,-12.32125000,17.77580627
subject_pg_full,37,plusF_minusG1_plusG2,The historian saw who the painting of the king had captured perfectly.,3,N/A,who,-12.30965300,17.75907534
subject_pg_full,37,plusF_minusG1_plusG2,The historian saw who the painting of the king had captured perfectly.,4,N/A,the,-4.16463900,6.00830403
subject_pg_full,37,plusF_minusG1_plusG2,The historian saw who the painting of the king had captured perfectly.,5,N/A,painting,-14.66828700,21.16186491
subject_pg_full,37,plusF_minusG1_plusG2,The historian saw who the painting of the king had captured perfectly.,6,N/A,of,-4.82311200,6.95827976
subject_pg_full,37,plusF_minusG1_plusG2,The historian saw who the painting of the king had captured perfectly.,7,N/A,the,-2.88605400,4.16369579
subject_pg_full,37,plusF_minusG1_plusG2,The historian saw who the painting of the king had captured perfectly.,8,N/A,king,-8.32488900,12.01027608
subject_pg_full,37,plusF_minusG1_plusG2,The historian saw who the painting of the king had captured perfectly.,9,N/A,had,-5.05314700,7.29015012
subject_pg_full,37,plusF_minusG1_plusG2,The historian saw who the painting of the king had captured perfectly.,10,N/A,captured,-13.39543700,19.32553053
subject_pg_full,37,plusF_minusG1_plusG2,The historian saw who the painting of the king had captured perfectly.,11,N/A,perfectly,-14.45782100,20.85822666
subject_pg_full,37,plusF_minusG1_plusG2,The historian saw who the painting of the king had captured perfectly.,12,N/A,.,-11.66342200,16.82676108
subject_pg_full,37,plusF_minusG1_minusG2,The historian saw who the painting of the king had captured the queen perfectly.,0,N/A,The,-4.72930100,6.82293910
subject_pg_full,37,plusF_minusG1_minusG2,The historian saw who the painting of the king had captured the queen perfectly.,1,N/A,historian,-14.77990600,21.32289709
subject_pg_full,37,plusF_minusG1_minusG2,The historian saw who the painting of the king had captured the queen perfectly.,2,N/A,saw,-12.32125000,17.77580627
subject_pg_full,37,plusF_minusG1_minusG2,The historian saw who the painting of the king had captured the queen perfectly.,3,N/A,who,-12.30965300,17.75907534
subject_pg_full,37,plusF_minusG1_minusG2,The historian saw who the painting of the king had captured the queen perfectly.,4,N/A,the,-4.16463900,6.00830403
subject_pg_full,37,plusF_minusG1_minusG2,The historian saw who the painting of the king had captured the queen perfectly.,5,N/A,painting,-14.66828700,21.16186491
subject_pg_full,37,plusF_minusG1_minusG2,The historian saw who the painting of the king had captured the queen perfectly.,6,N/A,of,-4.82311200,6.95827976
subject_pg_full,37,plusF_minusG1_minusG2,The historian saw who the painting of the king had captured the queen perfectly.,7,N/A,the,-2.88605400,4.16369579
subject_pg_full,37,plusF_minusG1_minusG2,The historian saw who the painting of the king had captured the queen perfectly.,8,N/A,king,-8.32488900,12.01027608
subject_pg_full,37,plusF_minusG1_minusG2,The historian saw who the painting of the king had captured the queen perfectly.,9,N/A,had,-5.05314700,7.29015012
subject_pg_full,37,plusF_minusG1_minusG2,The historian saw who the painting of the king had captured the queen perfectly.,10,N/A,captured,-13.39543700,19.32553053
subject_pg_full,37,plusF_minusG1_minusG2,The historian saw who the painting of the king had captured the queen perfectly.,11,N/A,the,-6.27980100,9.05983776
subject_pg_full,37,plusF_minusG1_minusG2,The historian saw who the painting of the king had captured the queen perfectly.,12,N/A,queen,-10.28446800,14.83735098
subject_pg_full,37,plusF_minusG1_minusG2,The historian saw who the painting of the king had captured the queen perfectly.,13,N/A,perfectly,-14.31417500,20.65098929
subject_pg_full,37,plusF_minusG1_minusG2,The historian saw who the painting of the king had captured the queen perfectly.,14,N/A,.,-10.45251100,15.07978578
subject_pg_full,37,minusF_plusG1_plusG2,The historian saw that the painting of had captured perfectly.,0,N/A,The,-4.72930100,6.82293910
subject_pg_full,37,minusF_plusG1_plusG2,The historian saw that the painting of had captured perfectly.,1,N/A,historian,-14.77990600,21.32289709
subject_pg_full,37,minusF_plusG1_plusG2,The historian saw that the painting of had captured perfectly.,2,N/A,saw,-12.32125000,17.77580627
subject_pg_full,37,minusF_plusG1_plusG2,The historian saw that the painting of had captured perfectly.,3,N/A,that,-4.27920200,6.17358350
subject_pg_full,37,minusF_plusG1_plusG2,The historian saw that the painting of had captured perfectly.,4,N/A,the,-2.41298800,3.48120582
subject_pg_full,37,minusF_plusG1_plusG2,The historian saw that the painting of had captured perfectly.,5,N/A,painting,-13.28815000,19.17074811
subject_pg_full,37,minusF_plusG1_plusG2,The historian saw that the painting of had captured perfectly.,6,N/A,of,-2.97970000,4.29879841
subject_pg_full,37,minusF_plusG1_plusG2,The historian saw that the painting of had captured perfectly.,7,N/A,had,-17.36721500,25.05559495
subject_pg_full,37,minusF_plusG1_plusG2,The historian saw that the painting of had captured perfectly.,8,N/A,captured,-13.93023600,20.09708240
subject_pg_full,37,minusF_plusG1_plusG2,The historian saw that the painting of had captured perfectly.,9,N/A,perfectly,-15.94174100,22.99907068
subject_pg_full,37,minusF_plusG1_plusG2,The historian saw that the painting of had captured perfectly.,10,N/A,.,-15.05609000,21.72134638
subject_pg_full,37,minusF_plusG1_minusG2,The historian saw that the painting of had captured the queen perfectly.,0,N/A,The,-4.72930100,6.82293910
subject_pg_full,37,minusF_plusG1_minusG2,The historian saw that the painting of had captured the queen perfectly.,1,N/A,historian,-14.77990600,21.32289709
subject_pg_full,37,minusF_plusG1_minusG2,The historian saw that the painting of had captured the queen perfectly.,2,N/A,saw,-12.32125000,17.77580627
subject_pg_full,37,minusF_plusG1_minusG2,The historian saw that the painting of had captured the queen perfectly.,3,N/A,that,-4.27920200,6.17358350
subject_pg_full,37,minusF_plusG1_minusG2,The historian saw that the painting of had captured the queen perfectly.,4,N/A,the,-2.41298800,3.48120582
subject_pg_full,37,minusF_plusG1_minusG2,The historian saw that the painting of had captured the queen perfectly.,5,N/A,painting,-13.28815000,19.17074811
subject_pg_full,37,minusF_plusG1_minusG2,The historian saw that the painting of had captured the queen perfectly.,6,N/A,of,-2.97970000,4.29879841
subject_pg_full,37,minusF_plusG1_minusG2,The historian saw that the painting of had captured the queen perfectly.,7,N/A,had,-17.36721500,25.05559495
subject_pg_full,37,minusF_plusG1_minusG2,The historian saw that the painting of had captured the queen perfectly.,8,N/A,captured,-13.93023600,20.09708240
subject_pg_full,37,minusF_plusG1_minusG2,The historian saw that the painting of had captured the queen perfectly.,9,N/A,the,-1.25867100,1.81587841
subject_pg_full,37,minusF_plusG1_minusG2,The historian saw that the painting of had captured the queen perfectly.,10,N/A,queen,-15.03740500,21.69438962
subject_pg_full,37,minusF_plusG1_minusG2,The historian saw that the painting of had captured the queen perfectly.,11,N/A,perfectly,-14.11175000,20.35895174
subject_pg_full,37,minusF_plusG1_minusG2,The historian saw that the painting of had captured the queen perfectly.,12,N/A,.,-9.45980100,13.64760799
subject_pg_full,37,minusF_minusG1_plusG2,The historian saw that the painting of the king had captured perfectly.,0,N/A,The,-4.72930100,6.82293910
subject_pg_full,37,minusF_minusG1_plusG2,The historian saw that the painting of the king had captured perfectly.,1,N/A,historian,-14.77990600,21.32289709
subject_pg_full,37,minusF_minusG1_plusG2,The historian saw that the painting of the king had captured perfectly.,2,N/A,saw,-12.32125000,17.77580627
subject_pg_full,37,minusF_minusG1_plusG2,The historian saw that the painting of the king had captured perfectly.,3,N/A,that,-4.27920200,6.17358350
subject_pg_full,37,minusF_minusG1_plusG2,The historian saw that the painting of the king had captured perfectly.,4,N/A,the,-2.41298800,3.48120582
subject_pg_full,37,minusF_minusG1_plusG2,The historian saw that the painting of the king had captured perfectly.,5,N/A,painting,-13.28815000,19.17074811
subject_pg_full,37,minusF_minusG1_plusG2,The historian saw that the painting of the king had captured perfectly.,6,N/A,of,-2.97970000,4.29879841
subject_pg_full,37,minusF_minusG1_plusG2,The historian saw that the painting of the king had captured perfectly.,7,N/A,the,-2.29384100,3.30931304
subject_pg_full,37,minusF_minusG1_plusG2,The historian saw that the painting of the king had captured perfectly.,8,N/A,king,-7.44574800,10.74194372
subject_pg_full,37,minusF_minusG1_plusG2,The historian saw that the painting of the king had captured perfectly.,9,N/A,had,-4.98350800,7.18968228
subject_pg_full,37,minusF_minusG1_plusG2,The historian saw that the painting of the king had captured perfectly.,10,N/A,captured,-11.01228900,15.88737473
subject_pg_full,37,minusF_minusG1_plusG2,The historian saw that the painting of the king had captured perfectly.,11,N/A,perfectly,-16.66951100,24.04902085
subject_pg_full,37,minusF_minusG1_plusG2,The historian saw that the painting of the king had captured perfectly.,12,N/A,.,-15.34114600,22.13259526
subject_pg_full,37,minusF_minusG1_minusG2,The historian saw that the painting of the king had captured the queen perfectly.,0,N/A,The,-4.72930100,6.82293910
subject_pg_full,37,minusF_minusG1_minusG2,The historian saw that the painting of the king had captured the queen perfectly.,1,N/A,historian,-14.77990600,21.32289709
subject_pg_full,37,minusF_minusG1_minusG2,The historian saw that the painting of the king had captured the queen perfectly.,2,N/A,saw,-12.32125000,17.77580627
subject_pg_full,37,minusF_minusG1_minusG2,The historian saw that the painting of the king had captured the queen perfectly.,3,N/A,that,-4.27920200,6.17358350
subject_pg_full,37,minusF_minusG1_minusG2,The historian saw that the painting of the king had captured the queen perfectly.,4,N/A,the,-2.41298800,3.48120582
subject_pg_full,37,minusF_minusG1_minusG2,The historian saw that the painting of the king had captured the queen perfectly.,5,N/A,painting,-13.28815000,19.17074811
subject_pg_full,37,minusF_minusG1_minusG2,The historian saw that the painting of the king had captured the queen perfectly.,6,N/A,of,-2.97970000,4.29879841
subject_pg_full,37,minusF_minusG1_minusG2,The historian saw that the painting of the king had captured the queen perfectly.,7,N/A,the,-2.29384100,3.30931304
subject_pg_full,37,minusF_minusG1_minusG2,The historian saw that the painting of the king had captured the queen perfectly.,8,N/A,king,-7.44574800,10.74194372
subject_pg_full,37,minusF_minusG1_minusG2,The historian saw that the painting of the king had captured the queen perfectly.,9,N/A,had,-4.98350800,7.18968228
subject_pg_full,37,minusF_minusG1_minusG2,The historian saw that the painting of the king had captured the queen perfectly.,10,N/A,captured,-11.01228900,15.88737473
subject_pg_full,37,minusF_minusG1_minusG2,The historian saw that the painting of the king had captured the queen perfectly.,11,N/A,the,-1.52486700,2.19991806
subject_pg_full,37,minusF_minusG1_minusG2,The historian saw that the painting of the king had captured the queen perfectly.,12,N/A,queen,-12.81812800,18.49264970
subject_pg_full,37,minusF_minusG1_minusG2,The historian saw that the painting of the king had captured the queen perfectly.,13,N/A,perfectly,-14.62457100,21.09879606
subject_pg_full,37,minusF_minusG1_minusG2,The historian saw that the painting of the king had captured the queen perfectly.,14,N/A,.,-9.32946200,13.45956856
subject_pg_full,38,plusF_plusG1_plusG2,The journal published who the theory about was intended to challenge soon.,0,N/A,The,-4.72930100,6.82293910
subject_pg_full,38,plusF_plusG1_plusG2,The journal published who the theory about was intended to challenge soon.,1,N/A,journal,-13.85254200,19.98499365
subject_pg_full,38,plusF_plusG1_plusG2,The journal published who the theory about was intended to challenge soon.,2,N/A,published,-6.29001400,9.07457200
subject_pg_full,38,plusF_plusG1_plusG2,The journal published who the theory about was intended to challenge soon.,3,N/A,who,-16.12426600,23.26239860
subject_pg_full,38,plusF_plusG1_plusG2,The journal published who the theory about was intended to challenge soon.,4,N/A,the,-5.58772100,8.06137738
subject_pg_full,38,plusF_plusG1_plusG2,The journal published who the theory about was intended to challenge soon.,5,N/A,theory,-12.99485800,18.74761719
subject_pg_full,38,plusF_plusG1_plusG2,The journal published who the theory about was intended to challenge soon.,6,N/A,about,-8.32471100,12.01001928
subject_pg_full,38,plusF_plusG1_plusG2,The journal published who the theory about was intended to challenge soon.,7,N/A,was,-10.90410900,15.73130398
subject_pg_full,38,plusF_plusG1_plusG2,The journal published who the theory about was intended to challenge soon.,8,N/A,intended,-11.69162400,16.86744796
subject_pg_full,38,plusF_plusG1_plusG2,The journal published who the theory about was intended to challenge soon.,9,N/A,to,-0.94058400,1.35697587
subject_pg_full,38,plusF_plusG1_plusG2,The journal published who the theory about was intended to challenge soon.,10,N/A,challenge,-11.54705700,16.65888187
subject_pg_full,38,plusF_plusG1_plusG2,The journal published who the theory about was intended to challenge soon.,11,N/A,soon,-13.86669300,20.00540922
subject_pg_full,38,plusF_plusG1_plusG2,The journal published who the theory about was intended to challenge soon.,12,N/A,.,-10.33078200,14.90416796
subject_pg_full,38,plusF_plusG1_minusG2,The journal published who the theory about was intended to challenge the old guard soon.,0,N/A,The,-4.72930100,6.82293910
subject_pg_full,38,plusF_plusG1_minusG2,The journal published who the theory about was intended to challenge the old guard soon.,1,N/A,journal,-13.85254200,19.98499365
subject_pg_full,38,plusF_plusG1_minusG2,The journal published who the theory about was intended to challenge the old guard soon.,2,N/A,published,-6.29001400,9.07457200
subject_pg_full,38,plusF_plusG1_minusG2,The journal published who the theory about was intended to challenge the old guard soon.,3,N/A,who,-16.12426600,23.26239860
subject_pg_full,38,plusF_plusG1_minusG2,The journal published who the theory about was intended to challenge the old guard soon.,4,N/A,the,-5.58772100,8.06137738
subject_pg_full,38,plusF_plusG1_minusG2,The journal published who the theory about was intended to challenge the old guard soon.,5,N/A,theory,-12.99485800,18.74761719
subject_pg_full,38,plusF_plusG1_minusG2,The journal published who the theory about was intended to challenge the old guard soon.,6,N/A,about,-8.32471100,12.01001928
subject_pg_full,38,plusF_plusG1_minusG2,The journal published who the theory about was intended to challenge the old guard soon.,7,N/A,was,-10.90410900,15.73130398
subject_pg_full,38,plusF_plusG1_minusG2,The journal published who the theory about was intended to challenge the old guard soon.,8,N/A,intended,-11.69162400,16.86744796
subject_pg_full,38,plusF_plusG1_minusG2,The journal published who the theory about was intended to challenge the old guard soon.,9,N/A,to,-0.94058400,1.35697587
subject_pg_full,38,plusF_plusG1_minusG2,The journal published who the theory about was intended to challenge the old guard soon.,10,N/A,challenge,-11.54705700,16.65888187
subject_pg_full,38,plusF_plusG1_minusG2,The journal published who the theory about was intended to challenge the old guard soon.,11,N/A,the,-5.23686200,7.55519484
subject_pg_full,38,plusF_plusG1_minusG2,The journal published who the theory about was intended to challenge the old guard soon.,12,N/A,old,-8.76394300,12.64369710
subject_pg_full,38,plusF_plusG1_minusG2,The journal published who the theory about was intended to challenge the old guard soon.,13,N/A,guard,-9.61631100,13.87340419
subject_pg_full,38,plusF_plusG1_minusG2,The journal published who the theory about was intended to challenge the old guard soon.,14,N/A,soon,-15.24729800,21.99720121
subject_pg_full,38,plusF_plusG1_minusG2,The journal published who the theory about was intended to challenge the old guard soon.,15,N/A,.,-11.76710800,16.97634836
subject_pg_full,38,plusF_minusG1_plusG2,The journal published who the theory about physics was intended to challenge soon.,0,N/A,The,-4.72930100,6.82293910
subject_pg_full,38,plusF_minusG1_plusG2,The journal published who the theory about physics was intended to challenge soon.,1,N/A,journal,-13.85254200,19.98499365
subject_pg_full,38,plusF_minusG1_plusG2,The journal published who the theory about physics was intended to challenge soon.,2,N/A,published,-6.29001400,9.07457200
subject_pg_full,38,plusF_minusG1_plusG2,The journal published who the theory about physics was intended to challenge soon.,3,N/A,who,-16.12426600,23.26239860
